it,ft,bt,km,transmission,ownerNo,owner,oem,model,modelYear,centralVariantId,variantName,price,priceActual,priceSaving,priceFixedText,trendingText.imgUrl,trendingText.heading,trendingText.desc,Registration Year,Insurance Validity,Fuel Type,Seats,Kms Driven,RTO,Ownership,Engine Displacement,Transmission,Year of Manufacture,Mileage,Engine,Max Power,Torque,Seats,Wheel Size,Color,Engine Type,Displacement,Max Power,Max Torque,No of Cylinder,Values per Cylinder,Value Configuration,Fuel Suppy System,BoreX Stroke,Compression Ratio,Turbo Charger,Super Charger,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Length,Width,Height,Wheel Base,Front Tread,Rear Tread,Kerb Weight,Gross Weight,Ground Clearance Unladen,Seating Capacity,Steering Type,Tyre Type,Alloy Wheel Size,No Door Numbers,Gear Box,Drive Type,Seating Capacity,Steering Type,Turning Radius,Front Brake Type,Rear Brake Type,Top Speed,Acceleration,Tyre Type,No Door Numbers,Cargo Volumn,Alloy Wheel Size,City
0,Petrol,Sedan,"71,423",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2016,10246,ZXI,₹ 5.73 Lakh,₹ 5.85 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Apr 2016,Comprehensive,Petrol,5 Seats,"71,423 Kms",KA53,First Owner,1197 cc,Manual,2016.0,22.41 kmpl,1197 CC,88.50bhp,113Nm,5,15,Red,,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3995mm,1735,1515,2450,,,880-915,1335,160,,,,,,5 Speed,,5,Electric,4.8,Disc,Drum,,,"Tubeless, Radial",4,378,15,Bangalore
0,Petrol,Sedan,"17,811",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2015,10246,ZXI,₹ 6.58 Lakh,₹ 6.84 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jul 2015,Comprehensive,Petrol,5 Seats,"17,811 Kms",KA53,First Owner,1197 cc,Manual,2015.0,22.41 kmpl,1197 CC,88.50bhp,113Nm,5,15,Silver,,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3995mm,1735,1515,2450,,,880-915,1335,160,,,,,,5 Speed,,5,Electric,4.8,Disc,Drum,,,"Tubeless, Radial",4,378,15,Bangalore
0,Diesel,SUV,"79,000",Automatic,1,1st Owner,Hyundai,Hyundai Creta,2017,6439,1.6 SX Automatic Diesel,₹ 12.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2017,Comprehensive,Diesel,5 Seats,"79,000 Kms",KA04,First Owner,1582 cc,Automatic,2017.0,17.6 kmpl,1582 CC,126.2bhp,259.87NM,5,17,White,U2 CRDI VGT Engine,1582,126.2bhp@4000rpm,259.87NM@1500-3000rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,,,,,,4270mm,1780mm,1665mm,2590mm,,,1340,,190mm,,,,,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,,,Tubeless,5,400,17,Bangalore
0,Petrol,Hatchback,"9,724",Automatic,1,1st Owner,Maruti,Maruti Baleno,2020,5920,1.2 CVT Alpha,₹ 9.06 Lakh,₹ 9.24 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2020,Zero Dep,Petrol,5 Seats,"9,724 Kms",KA02,First Owner,1197 cc,Automatic,2020.0,21.4 kmpl,1197 CC,83.1bhp,115Nm,5,16,Silver,VVT Petrol Engine,1197,83.1bhp@6000rpm,115Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1745mm,1510mm,2520mm,1515mm,1525mm,935kg,1360kg,,,,,,,CVT,FWD,5,Power,4.9 meters,Disc,Drum,180 Kmph,12.36 seconds,"Tubeless,Radial",5,339-litres,16,Bangalore
0,Petrol,SUV,"75,000",Manual,1,1st Owner,Hyundai,Hyundai Creta,2019,6430,1.6 SX,₹ 11.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2019,Comprehensive,Petrol,5 Seats,"75,000 Kms",KA53,First Owner,1591 cc,Manual,2019.0,15.8 kmpl,1591 CC,121.3bhp,151Nm,5,17,White,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,4270mm,1780mm,1665mm,2590mm,,,1260,,190mm,,,,,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,,,Tubeless,5,400,17,Bangalore
0,Petrol,Sedan,"20,754",Manual,1,1st Owner,Toyota,Toyota Yaris,2021,7285,G,₹ 10.31 Lakh,₹ 10.45 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2021,Comprehensive,Petrol,5 Seats,"20,754 Kms",KA41,First Owner,1496 cc,Manual,2021.0,17.1 kmpl,1496 CC,105.94bhp,140Nm,5,R15,White,1.5 Dual VVT-i Engine,1496,105.94bhp@6000rpm,140Nm@4200rpm,4.0,4.0,DOHC,EFI,,,No,No,,,,,,4425mm,1730mm,1495mm,2550mm,,,1095kg,1580kg,,,,,,,6 Speed,FWD,5,Power,5.1,Disc,Drum,,,"Tubless, Radial",4,476,R15,Bangalore
0,Petrol,Hatchback,"50,510",Manual,3,3rd Owner,Hyundai,Hyundai Grand i10,2015,1549,Sportz,₹ 4.13 Lakh,₹ 4.62 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2015,Comprehensive,Petrol,5 Seats,"50,510 Kms",KA04,Third Owner,1197 cc,Manual,2015.0,18.9 kmpl,1197 CC,82bhp,114Nm,5,,Red,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,935kg,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,165 Kmph,12.9 Seconds,Tubeless,5,256-liters,,Bangalore
0,Petrol,Hatchback,"35,000",Manual,1,1st Owner,Hyundai,Hyundai Grand i10,2019,7467,Sportz Petrol BSIV,₹ 6.24 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2019,Comprehensive,Petrol,5 Seats,"35,000 Kms",KA04,First Owner,1197 cc,Manual,2019.0,18.9 kmpl,1197 CC,81.86bhp,113.75nm,5,,White,Kappa VTVT Petrol Engine,1197,81.86bhp@6000rpm,113.75nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,1120,,,,,,,,5 Speed,FWD,5,Power,4.8 metres,Disc,Drum,165 Kmph,12.9 Seconds,Tubeless,5,256,,Bangalore
0,Diesel,Sedan,"85,000",Manual,3,3rd Owner,Hyundai,Hyundai Verna,2011,1817,1.6 SX,₹ 4.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2011,Comprehensive,Diesel,5 Seats,"85,000 Kms",KA04,Third Owner,1582 cc,Manual,2011.0,22.32 kmpl,1582 CC,126.32bhp,259.8Nm,5,16,Silver,Diesel Engine,1582,126.32bhp@4000rpm,259.8Nm@1900-2750rpm,4.0,4.0,DOHC,CRDI,77.2mm X 84.5mm,17.3:1,Yes,No,,,,,,4370mm,1700mm,1475mm,2570mm,,,1260,,,,,,,,6 Speed ,FWD,5,Power,5.2 metres,Disc,Disc,190km/hr,10.62 Seconds,"Tubeless,Radial",4,465-litre,16,Bangalore
0,Petrol,Sedan,"48,979",Automatic,1,1st Owner,Honda,Honda City,2018,1217,i VTEC CVT VX,₹ 10.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2018,Third Party insurance,Petrol,5 Seats,"48,979 Kms",KA03,First Owner,1497 cc,Automatic,2018.0,18 kmpl,1497 CC,117.3bhp,145Nm,5,15,White,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,10.3:1,No,No,,,,,,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1085kg,,,,,,,,5 Speed CVT,FWD,5,Power,5.3 metres,Disc,Drum,195 Kmph,10 Seconds,"Tubeless,Radial",4,510-litres,15,Bangalore
0,Petrol,SUV,"46,000",Manual,2,2nd Owner,Tata,Tata Nexon,2017,5994,1.2 Revotron XZ Plus,₹ 7.25 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2017,Comprehensive,Petrol,5 Seats,"46,000 Kms",KA06,Second Owner,1198 cc,Manual,2017.0,17 kmpl,1198 CC,108.5bhp,170Nm,5,16,Red,Revotron 1.2L Turbocharged engine,1198,108.5bhp@5000rpm,170Nm@1750-4000rpm,3.0,4.0,DOHC,MPFI,77x85.8,,Yes,No,,,,,,3994mm,1811mm,1607mm,2498mm,1540 mm,1530 mm,1252Kg,,209 mm,,,,,,6 Speed,FWD,5,Power,5.1m,Disc,Drum,154.19 kmph,11.64 Seconds,Tubeless Radial Tyres,5,350,16,Bangalore
0,Diesel,SUV,"9,000",Automatic,1,1st Owner,Mahindra,Mahindra Thar,2020,8075,LX 4-Str Convert Top Diesel AT BSVI,₹ 18 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jun 2021,Comprehensive,Diesel,4 Seats,"9,000 Kms",KA01,First Owner,2184 cc,Automatic,2020.0,,2184 CC,130bhp,300Nm,4,18,Red,mHawk 130 Engine,2184,130bhp@3750rpm,300Nm@1600-2800rpm,4.0,4.0,,,,,Yes,,,,,,,3985mm,1855mm,1855mm,2450mm,1520mm,1520mm,1785,,,,,,,,6 Speed,4X4,4,Power,,Disc,Drum,,,"Radial, Tubeless",3,,18,Bangalore
0,Diesel,Sedan,"70,000",Manual,2,2nd Owner,Ford,Ford Aspire,2018,6627,Trend Plus Diesel,₹ 6.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2018,Third Party insurance,Diesel,5 Seats,"70,000 Kms",KA03,Second Owner,1498 cc,Manual,2018.0,26.1 kmpl,1498 CC,99.23bhp,215Nm,5,,Maroon,TDCi Diesel Engine,1498,99.23bhp@3750rpm,215Nm@1750-3000rpm,4.0,4.0,SOHC,Common Rail,,,Yes,No,,,,,,3995mm,1704mm,1525mm,2490mm,,,1053-1080kg,,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Ventilated Disc,Drum,,,Tubeless,4,359 Litres,,Bangalore
0,Diesel,Sedan,"78,000",Automatic,2,2nd Owner,Volvo,Volvo S60,2014,2061,D4 KINETIC,₹ 13.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2014,Third Party insurance,Diesel,5 Seats,"78,000 Kms",KA03,Second Owner,1969 cc,Automatic,2014.0,27.03 kmpl,1969 CC,190bhp,400Nm,5,17,Red,Turbo Diesel Engine,1969,190bhp,400Nm,4.0,4.0,DOHC,CRDI,82 x 93.2 mm,,Yes,No,,,,,,4635mm,2097mm,1484mm,2776mm,1588mm,1585mm,1652kg,2060kg,,,,,,,8 Speed,FWD,5,Power,5.65 metres,Disc,Disc,215 Kmph,9.2 Seconds,"Tubeless,Radial",4,380-litres,17,Bangalore
0,Diesel,Sedan,"1,500",Manual,1,1st Owner,Honda,Honda Amaze,2021,7450,VX Diesel,₹ 8.65 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2021,Comprehensive,Diesel,5 Seats,"1,500 Kms",KA06,First Owner,1498 cc,Manual,2021.0,24.7 kmpl,1498 CC,98.63bhp,200Nm,5,R15,Golden Brown,i-DTEC Diesel Engine,1498,98.63bhp@3600rpm,200Nm@1750rpm,4.0,4.0,DOHC,CRDi,,,Yes,No,,,,,,3995mm,1695mm,1501mm,2470mm,,,1042kg,,,,,,,,5 Speed,FWD,5,Electric,4.9,Disc,Drum,,10.06 Seconds,"Tubeless,Radial",4,420,R15,Bangalore
0,Diesel,Sedan,"70,000",Automatic,2,2nd Owner,BMW,BMW 5 Series,2011,5293,520d Sedan,₹ 14.23 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2011,Comprehensive,Diesel,5 Seats,"70,000 Kms",KA51,Second Owner,1995 cc,Automatic,2011.0,18.48 kmpl,1995 CC,177 ,35.7 ,5,17,Golden,In-Line Engine,1995,"177 @ 4,000 (PS@rpm)","35.7 @ 1,750-3,000 (kgm@rpm)",4.0,4.0,,CRDi,84.0 x 90.0 mm,16.0:1,No,Yes,,,,,,4841mm,1846mm,1468mm,2888mm,1558mm,1581mm,1600kg,2160kg,,,,,,,6 Speed,,5,Power,,Ventilated discs,Ventilated discs,226km/hr,8.3 seconds,"Tubeless,Radial",4,520 litres,17,Bangalore
0,Diesel,SUV,"8,187",Automatic,1,1st Owner,MG,MG Gloster,2023,9296,Savvy 6 Str 4x2,₹ 43.99 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2023,Comprehensive,Diesel,6 Seats,"8,187 Kms",KA50,First Owner,1996 cc,Automatic,2023.0,13.92 kmpl,1996 CC,158.79bhp,373.5Nm,6,19,Black,DIESEL 2.0L TURBO,1996,158.79bhp@4000rpm,373.5Nm@1500-2400rpm,4.0,4.0,,,,,Yes,,,,,,,4985mm,1926mm,1867mm,2950mm,,,2500,,,,,,,,8 Speed,4x2,6,Electric,,Disc,Disc,,,"Tubeless, Radial",5,,19,Bangalore
0,Petrol,Sedan,"81,777",Manual,3,3rd Owner,Maruti,Maruti Swift Dzire,2014,10246,ZXI,₹ 4.75 Lakh,₹ 4.79 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2014,Comprehensive,Petrol,5 Seats,"81,777 Kms",KA50,Third Owner,1197 cc,Manual,2014.0,22.41 kmpl,1197 CC,88.50bhp,113Nm,5,15,Silver,,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3995mm,1735,1515,2450,,,880-915,1335,160,,,,,,5 Speed,,5,Electric,4.8,Disc,Drum,,,"Tubeless, Radial",4,378,15,Bangalore
0,Petrol,Sedan,"48,698",Automatic,2,2nd Owner,Honda,Honda City,2016,1217,i VTEC CVT VX,₹ 7.47 Lakh,₹ 7.76 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2017,Comprehensive,Petrol,5 Seats,"48,698 Kms",KA51,Second Owner,1497 cc,Automatic,2016.0,18 kmpl,1497 CC,117.3bhp,145Nm,5,15,Others,i VTEC Engine,1497,117.3bhp@6600rpm,145Nm@4600rpm,4.0,4.0,SOHC,PGM-Fi,73.0 X 89.4 mm,10.3:1,No,No,,,,,,4440mm,1695mm,1495mm,2600mm,1480mm,1465mm,1085kg,,,,,,,,5 Speed CVT,FWD,5,Power,5.3 metres,Disc,Drum,195 Kmph,10 Seconds,"Tubeless,Radial",4,510-litres,15,Bangalore
0,Petrol,SUV,"21,000",Automatic,1,1st Owner,Kia,Kia Seltos,2020,7122,GTX Plus DCT,₹ 15.90 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2020,Comprehensive,Petrol,5 Seats,"21,000 Kms",KA03,First Owner,1353 cc,Automatic,2020.0,16.5 kmpl,1353 CC,138.08bhp,242nm,5,17,Grey,Smartstream G1.4,1353,138.08bhp@6000rpm,242nm@1500-3200rpm,4.0,4.0,,GDi,,,Yes,,,,,,,4315mm,1800mm,1645mm,2610mm,,,1535,,,,,,,,7-Speed DCT,FWD,5,Electric,,Disc,Disc,,,"Tubeless, Radial",5,433,17,Bangalore
0,Petrol,Hatchback,"67,771",Automatic,2,2nd Owner,Hyundai,Hyundai Grand i10,2016,1523,Asta Option AT,₹ 5.20 Lakh,₹ 5.25 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Oct 2016,Comprehensive,Petrol,5 Seats,"67,771 Kms",KA05,Second Owner,1197 cc,Automatic,2016.0,18.9 kmpl,1197 CC,82bhp,114Nm,5,14,Silver,Kappa VTVT Petrol Engine,1197,82bhp@6000rpm,114Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3765mm,1660mm,1520mm,2425mm,1479mm,1493mm,935kg,,,,,,,,4 Speed,FWD,5,Power,4.8 metres,Disc,Drum,165 Kmph,12.9 Seconds,Tubeless,5,256-liters,14,Bangalore
0,Petrol,Sedan,"60,386",Manual,1,1st Owner,Maruti,Maruti Swift Dzire,2015,10244,VXI,₹ 5.30 Lakh,₹ 5.40 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Dec 2015,Third Party,Petrol,5 Seats,"60,386 Kms",KA53,First Owner,1197 cc,Manual,2015.0,22.41 kmpl,1197 CC,88.50bhp,113Nm,5,,White,,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3995mm,1735,1515,2450,,,880-915,1335,160,,,,,,5 Speed,,5,Electric,4.8,Disc,Drum,,,"Tubeless, Radial",4,378,,Bangalore
0,Petrol,Hatchback,"48,928",Automatic,1,1st Owner,Tata,Tata Tiago,2018,5653,1.2 Revotron XZA,₹ 5.95 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Comprehensive,Petrol,5 Seats,"48,928 Kms",KA03,First Owner,1199 cc,Automatic,2018.0,23.84 kmpl,1199 CC,83.83bhp,114Nm,5,14,Red,Revotron Engine,1199,83.83bhp@6000rpm,114Nm@3500rpm,3.0,4.0,DOHC,MPFi,77 X 85.8 mm,10.8:1,No,No,,,,,,3746mm,1647mm,1535mm,2400mm,1400mm,1420mm,1012kg,,,,,,,,5 Speed,FWD,5,Power,4.9 meters,Disc,Drum,150 kmph,,Tubeless,5,242-litres,14,Bangalore
0,Petrol,Hatchback,"1,11,374",Manual,1,1st Owner,Hyundai,Hyundai i20,2010,1655,Asta 1.2,₹ 3.12 Lakh,₹ 3.21 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Mar 2010,Third Party,Petrol,5 Seats,"1,11,374 Kms",KA51,First Owner,1197 cc,Manual,2010.0,18.5 kmpl,1197 CC,82.85bhp,113.7Nm,5,14,Silver,Kappa VTVT Petrol Engine,1197,82.85bhp@6000rpm,113.7Nm@4000rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,3995mm,1710mm,1505mm,2525mm,1505mm,1503mm,1120,,,,,,,,5 Speed,FWD,5,Power,,Disc,Drum,,,"Tubeless,Radial",5,,14,Bangalore
0,Petrol,SUV,"33,000",Manual,2,2nd Owner,Hyundai,Hyundai Creta,2017,6429,1.6 E Plus,₹ 9.20 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Nov 2017,Third Party insurance,Petrol,5 Seats,"33,000 Kms",KA41,Second Owner,1591 cc,Manual,2017.0,15.8 kmpl,1591 CC,121.3bhp,151Nm,5,,Grey,VTVT Petrol Engine,1591,121.3bhp@6400rpm,151Nm@4850rpm,4.0,4.0,DOHC,MPFI,,,No,No,,,,,,4270mm,1780mm,1665mm,2590mm,,,1260,,190mm,,,,,,6 Speed,FWD,5,Power,5.3 metres,Disc,Drum,,,Tubeless,5,400,,Bangalore
0,Petrol,Hatchback,"40,561",Manual,1,1st Owner,Maruti,Maruti Alto 800,2021,7277,VXI Plus BSVI,₹ 4.03 Lakh,₹ 4.07 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2022,Zero Dep,Petrol,5 Seats,"40,561 Kms",KA50,First Owner,796 cc,Manual,2021.0,22.05 kmpl,796 CC,47.33bhp,69Nm,5,,Silver,F8D Petrol Engine,796,47.33bhp@6000rpm,69Nm@3500rpm,3.0,4.0,,,,,,,,,,,,3445mm,1515mm,1475mm,2360mm,1295mm,1290mm,762kg,1185kg,,,,,,,5 Speed,,5,,4.6,Disc,Drum,,,Tubeless Tyres,5,,,Bangalore
0,Petrol,Hatchback,"92,529",Manual,1,1st Owner,Maruti,Maruti Swift,2013,10403,VXI,₹ 4.15 Lakh,₹ 4.31 Lakh,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2013,Comprehensive,Petrol,5 Seats,"92,529 Kms",KA19,First Owner,1197 cc,Manual,2013.0,22.38 kmpl,1197 CC,88.50bhp,113Nm,5,,White,K Series Dual jet,1197,88.50bhp@6000rpm,113Nm@4400rpm,4.0,4.0,,,,,,,,,,,,3845mm,1735,1530,2450,1530,1530,875-905,1335,,,,,,,5-Speed,,5,Electric,4.8,Disc,Drum,,,"Radial, Tubeless",5,268,,Bangalore
0,Petrol,Sedan,"42,000",Automatic,1,1st Owner,Honda,Honda Amaze,2019,1159,VX CVT i-VTEC,₹ 8.50 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2019,Comprehensive,Petrol,5 Seats,"42,000 Kms",KA01,First Owner,1199 cc,Automatic,2019.0,18.1 kmpl,1199 CC,88.7bhp,110Nm,5,14,Maroon,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,SOHC,MPFi,,,No,No,,,,,,3990mm,1680mm,1505mm,2405mm,,,985kg,,,,,,,,CVT,FWD,5,Power,4.7 metres,Disc,Drum,160 Kmph,15 Seconds,"Tubeless,Radial",4,400-litres,14,Bangalore
0,Diesel,MUV,"55,342",Automatic,1,1st Owner,Kia,Kia Carnival,2020,7341,Prestige,₹ 27 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Feb 2020,Comprehensive,Diesel,7 Seats,"55,342 Kms",KA03,First Owner,2199 cc,Automatic,2020.0,14.11 kmpl,2199 CC,197.26bhp,440Nm,7,18,Aurora Black Pearl,D2.2L VGT Diesel,2199,197.26bhp@3800rpm,440Nm@1750-2750rpm,4.0,4.0,,CRDi,,,Yes,,,,,,,5115mm,1985,1755,3060mm,,,2230,,,,,,,,8-Speed,2WD,7,,,Disc,Disc,,,"Tubeless, Radial",5,540,18,Bangalore
0,Diesel,SUV,"51,000",Manual,1,1st Owner,Ford,Ford Ecosport,2021,7348,Sports Diesel,₹ 11.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2021,Comprehensive,Diesel,5 Seats,"51,000 Kms",KA51,First Owner,1498 cc,Manual,2021.0,21.7 kmpl,1498 CC,98.96bhp,215Nm,5,R16,Brown,TDCi Diesel Engine,1498,98.96bhp@3750rpm,215Nm@1750-2500rpm,4.0,4.0,SOHC,Direct Injection,73.5 X 88.3 mm,16.0:1,Yes,No,,,,,,3998mm,1765mm,1647mm,2519mm,,,1309Kg,1690Kg,,,,,,,5 Speed,FWD,5,Electric,5.3 metres,Ventilated Disc,Drum,,,"Tubeless,Radial",5,352-litres,R16,Bangalore
0,Diesel,SUV,"37,000",Manual,2,2nd Owner,Mahindra,Mahindra XUV500,2018,7799,W7,₹ 12.75 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Sept 2018,Comprehensive,Diesel,7 Seats,"37,000 Kms",KA04,Second Owner,2179 cc,Manual,2018.0,15.1 kmpl,2179 CC,152.87bhp,360Nm,7,,Silver,mHawk155 Diesel Engine,2179,152.87bhp@3750rpm,360Nm@1750-2800rpm,4.0,4.0,DOHC,Direct Injection,,16.5:1,Yes,No,,,,,,4585mm,1890mm,1785mm,2700mm,1600mm,1600mm,1625,2510kg,,,,,,,6 Speed,FWD,7,Power,5.6 metres,Ventilated Disc,Disc,,,Tubeless Tyres,5,,,Bangalore
0,Petrol,Hatchback,"36,468",Manual,1,1st Owner,Honda,Honda Jazz,2017,1335,1.2 S i VTEC,₹ 6.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Jan 2017,Comprehensive,Petrol,5 Seats,"36,468 Kms",KA03,First Owner,1199 cc,Manual,2017.0,18.7 kmpl,1199 CC,88.7bhp,110Nm,5,,Silver,i-VTEC Petrol Engine,1199,88.7bhp@6000rpm,110Nm@4800rpm,4.0,4.0,SOHC,PGM - Fi,,,No,No,,,,,,3955mm,1694mm,1544mm,2530mm,,,1040kg,,,,,,,,5 Speed,FWD,5,Power,5.1 meters,Disc,Drum,172 Kmph,13.7 Seconds,"Tubeless,Radial",5,354-litres,,Bangalore
0,Petrol,SUV,"11,250",Manual,1,1st Owner,Mahindra,Mahindra XUV300,2022,7242,W8 Option BSVI,₹ 14.40 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,Aug 2022,Comprehensive,Petrol,5 Seats,"11,250 Kms",KA50,First Owner,1197 cc,Manual,2022.0,16.82 kmpl,1197 CC,108.62bhp,200Nm,5,16,Black,1.2L Petrol,1197,108.62bhp@5000rpm,200Nm@2000-3500rpm,3.0,4.0,,,,,Yes,,,,,,,3995mm,1821mm,1627mm,2600mm,,,1430,,,,,,,,6 Speed,,5,Power,5.3,Disc,Disc,,,"Tubeless, Radial",5,,16,Bangalore
0,Petrol,MUV,"36,000",Manual,1,1st Owner,Maruti,Maruti Ertiga,2019,7048,ZXI Plus,₹ 11.45 Lakh,,,,https://stimg.cardekho.com/used-cars/common/icons/trending.svg,Trending Car!,High chances of sale in next 6 days,May 2019,Comprehensive,Petrol,7 Seats,"36,000 Kms",KA53,First Owner,1462 cc,Manual,2019.0,19.01 kmpl,1462 CC,103.26bhp,138Nm,7,R15,Golden,K15 Smart Hybrid,1462,103.26bhp@6000rpm,138Nm@4400rpm,4.0,4.0,DOHC,MPFI,74 X 85 mm,10.5:1,No,No,,,,,,4395 mm,1735 mm,1690 mm,2740 mm,1510 mm,1520 mm,1135-1170,1730 Kg,,,,,,,5 Speed,FWD,7,Power,5.2 metres,Ventilated Disc,Drum,,,"Tubeless, Radial",5,209 litres,R15,Bangalore
